Latitude,Longitude,TreeID,SiteID,Abbreviation
35.82821969,-106.4338102,BAN56,96,BAN
35.82865979,-106.4347038,BAN55,96,BAN
35.82877107,-106.3624046,BAN103,130,BANSCARP
35.8288721,-106.3622403,BAN101,130,BANSCARP
35.82914808,-106.3641381,BAN109,130,BANSCARP
35.82931821,-106.3642406,BAN108,130,BANSCARP
35.82943803,-106.3640102,BAN106,130,BANSCARP
35.82951519,-106.3627716,BAN104,130,BANSCARP
35.82952728,-106.3640892,BAN107,130,BANSCARP
35.82955262,-106.3626505,BAN105,130,BANSCARP
35.83230489,-106.3695615,BAN20,96,BAN
35.83230994,-106.3691188,BAN24,96,BAN
35.83275431,-106.36968,BAN25,96,BAN
35.83512575,-106.4216453,BAN29,96,BAN
35.8356312,-106.4820263,VGRA0099,122,VG
35.83564952,-106.423094,BAN30,96,BAN
35.83591812,-106.4821535,VGRA5011,122,VG
35.83604991,-106.481702,VGRA5022,122,VG
35.83843189,-106.4241401,BAN31,96,BAN
35.84046162,-106.4278302,BAN01,96,BAN
35.84082191,-106.4049174,BAN60,96,BAN
35.84102933,-106.4025959,BAN59,96,BAN
35.84145016,-106.4736312,VGRA0022,122,VG
35.84290182,-106.4273203,BAN58,96,BAN
35.84337502,-106.4086163,BAN202,131,bbud
35.84348511,-106.4679444,VGRA5099,122,VG
35.84354278,-106.4073792,BAN207,131,bbud
35.84376309,-106.4000973,BAN02,96,BAN
35.84391881,-106.4083713,BAN203,131,bbud
35.84400985,-106.4082954,BAN204,131,bbud
35.84415042,-106.4055297,BAN72,96,BAN
35.84422176,-106.4086756,BAN205,131,bbud
35.8446939,-106.407621,BAN209,131,bbud
35.84478235,-106.4077665,BAN208,131,bbud
35.84502707,-106.4084241,BAN210,131,bbud
35.84520651,-106.4077297,BAN09,96,BAN
35.84712682,-106.4635492,VGRA5122,122,VG
35.8505759,-106.4034284,BAN54,96,BAN
35.85067967,-106.4099636,BAN28,96,BAN
35.85083266,-106.4575712,VGRA5177,122,VG
35.85092867,-106.404099,BAN53,96,BAN
35.85111153,-106.4038808,BAN52,96,BAN
35.85226533,-106.7558155,LFC-5,12,LFC
35.852395,-106.7551163,LFC-6,12,LFC
35.85262683,-106.7551433,LFC-8,12,LFC
35.85263283,-106.7547797,LFC-7,12,LFC
35.85267182,-106.7550765,LFC-9,12,LFC
35.85296833,-106.7568605,LFC-4,12,LFC
35.85315017,-106.7568008,LFC-3,12,LFC
35.853184,-106.7564839,LFC-10,12,LFC
35.85350767,-106.7562823,LFC-1,12,LFC
35.85354716,-106.496357,VGLJ0044,122,VG
35.85356333,-106.756207,LFC-2,12,LFC
35.85359278,-106.4963136,VGLJ0066,122,VG
35.85364465,-106.4964917,VGLJ0033,122,VG
35.85384767,-106.4968388,VGLJ0022,122,VG
35.85386633,-106.7579963,LFC-12,12,LFC
35.85407231,-106.4204332,BAN08,96,BAN
35.8543414,-106.4205487,BAN07,96,BAN
35.85488578,-106.4960057,VGLJ0011,122,VG
35.85497638,-106.496694,VGLJ0099,122,VG
35.85510504,-106.4964971,VGLJ0077,122,VG
35.85599233,-106.4961926,VGLJ0122,122,VG
35.8560522,-106.4957286,VGLJ0166,122,VG
35.85648635,-106.4144961,BAN73,96,BAN
35.85707879,-106.4170095,BAN76,96,BAN
35.85730954,-106.4325177,VCVGE004,122,VG
35.85763996,-106.4320253,VCVGE002,122,VG
35.85765165,-106.4325571,VCVGE001,122,VG
35.85768021,-106.4164665,BAN74,96,BAN
35.85772319,-106.4318496,VCVGE003,122,VG
35.85804741,-106.4166723,BAN75,96,BAN
35.86039753,-106.5251248,VGSW5033,122,VG
35.86044019,-106.4079215,BAN61,96,BAN
35.86070926,-106.5232924,BRH01,67,BRH
35.86080869,-106.5232721,BRH02,67,BRH
35.86096903,-106.5262653,VGSW5055,122,VG
35.86098013,-106.5232696,BRH04,67,BRH
35.86123174,-106.5233245,BRH03,67,BRH
35.86222672,-106.5244843,VGSW5011,122,VG
35.8625197,-106.4287906,VCVGE005,122,VG
35.86266885,-106.4291366,VCVGE006,122,VG
35.86317976,-106.4126215,BAN64,96,BAN
35.86456856,-106.4293479,VCVGE009,122,VG
35.86590316,-106.3493308,LNL-4,45,LNL
35.86624817,-106.3516308,LNL-1,45,LNL
35.86642817,-106.3490928,LNL-8,45,LNL
35.86644433,-106.3491262,LNL-9,45,LNL
35.86645834,-106.3487273,LNL-7,45,LNL
35.8664965,-106.3485542,LNL-5,45,LNL
35.86655133,-106.3495048,LNL-11,45,LNL
35.86656366,-106.3494202,LNL-10,45,LNL
35.86657466,-106.348569,LNL-6,45,LNL
35.86676933,-106.351924,LNL-2,45,LNL
35.86678867,-106.3518393,LNL-13,45,LNL
35.86678867,-106.3518393,LNL-14,45,LNL
35.86679083,-106.3518353,LNL-12,45,LNL
35.8668245,-106.3519497,LNL-3,45,LNL
35.8679325,-106.5983435,RDC50,81,RDC
35.8679325,-106.5983435,RDC51,81,RDC
35.87182583,-106.6677838,ELF-10,18,ELF
35.87182583,-106.6677838,ELF-10,50,
35.87187404,-106.66867,ELF-3,18,ELF
35.87187404,-106.66867,ELF-3,50,
35.8719315,-106.6684348,ELF-2,18,ELF
35.8719315,-106.6684348,ELF-2,50,
35.872012,-106.670342,ELF-8,18,ELF
35.872012,-106.670342,ELF-8,50,
35.8720295,-106.6688077,ELF-9,18,ELF
35.8720295,-106.6688077,ELF-9,50,
35.8720795,-106.6685283,ELF-1,18,ELF
35.8720795,-106.6685283,ELF-1,50,
35.872261,-106.6695175,ELF-6,18,ELF
35.872261,-106.6695175,ELF-6,50,
35.87243534,-106.6700863,ELF-7,18,ELF
35.87243534,-106.6700863,ELF-7,50,
35.87254283,-106.6692443,ELF-4,18,ELF
35.87254283,-106.6692443,ELF-4,50,
35.87265117,-106.6690593,ELF-5,18,ELF
35.87265117,-106.6690593,ELF-5,50,
35.87296139,-106.5956798,RDC57,81,RDC
35.87296139,-106.5956798,RDC58,81,RDC
35.87296139,-106.5956798,RDC59,81,RDC
35.87376383,-106.5952462,RDC05,81,RDC
35.87376383,-106.5952462,RDC06,81,RDC
35.87407717,-106.5162932,VGRS0155,122,VG
35.87439858,-106.444888,VGSE100,122,VG
35.87465973,-106.5144213,VGRS0099,122,VG
35.87494282,-106.5134187,VGRS0033,122,VG
35.87528,-106.585709,RDC32,81,RDC
35.8753204,-106.5929583,RDC61,81,RDC
35.8753204,-106.5929583,RDC62,81,RDC
35.875341,-106.593019,RDC60,81,RDC
35.87549632,-106.5138501,VGRS0011,122,VG
35.8768392,-106.4420966,VGSE106,122,VG
35.87702553,-106.4453455,VGSE213,122,VG
35.87705963,-106.4447591,VGSE212,122,VG
35.877201,-106.584283,RDC35,81,RDC
35.877259,-106.590361,RDC22,81,RDC
35.877259,-106.590361,RDC23,81,RDC
35.877361,-106.590403,RDC19,81,RDC
35.877373,-106.590253,RDC20,81,RDC
35.87764051,-106.5921503,RDC63,81,RDC
35.877678,-106.59059,RDC17,81,RDC
35.877965,-106.589856,RDC14,81,RDC
35.87804677,-106.4458847,VGSE214,122,VG
35.878223,-106.585581,RDC40,81,RDC
35.878449,-106.584416,RDC39,81,RDC
35.87882389,-106.5073226,VCHGE008,122,VG
35.87898548,-106.50953,VCHGE004,122,VG
35.8794745,-106.507202,VCHGE006,122,VG
35.87980172,-106.5077066,VCHGE014,122,VG
35.8798716,-106.5078852,VCHGE012,122,VG
35.879997,-106.588715,RDC07,81,RDC
35.88008577,-106.5030263,VGW02111,122,VG
35.88024826,-106.5058873,VGR11,89,VGR
35.88026151,-106.4536017,VGSE066,122,VG
35.88029263,-106.5059436,VGR10,89,VGR
35.88029333,-106.5058882,VGR09,89,VGR
35.880306,-106.589504,RDC09,81,RDC
35.88032188,-106.4590308,VGSE507,122,VG
35.880349,-106.589571,RDC10,81,RDC
35.880421,-106.58952,RDC11,81,RDC
35.88060501,-106.4550149,VGSE508,122,VG
35.88065119,-106.4526894,VGSE509,122,VG
35.88065119,-106.4526894,VGSE511,122,VG
35.8806911,-106.5158322,VCHGE016,122,VG
35.88077175,-106.4531569,VGSE064,122,VG
35.88079068,-106.4500998,VGSE081,122,VG
35.88089263,-106.449869,VGSE080,122,VG
35.88109958,-106.4990908,VGR01,89,VGR
35.88116645,-106.500233,VGR08,89,VGR
35.88117169,-106.4990921,VGR02,89,VGR
35.8812632,-106.4989831,VGR03,89,VGR
35.88126389,-106.4989277,VGR04,89,VGR
35.88128191,-106.4512276,VGSE068,122,VG
35.88130826,-106.4989839,VGR05,89,VGR
35.88137365,-106.4991624,VGR06,89,VGR
35.88142619,-106.4564368,VGSE041,122,VG
35.88142662,-106.3816396,PMR08,111,PMR
35.88143627,-106.3815844,PMR09,111,PMR
35.88143903,-106.4993409,VGR07,89,VGR
35.88173015,-106.3818997,PMR05,111,PMR
35.88183927,-106.380251,PMR21,111,PMR
35.88186017,-106.460045,VGSE0383,122,VG
35.88186017,-106.460045,VGSE505,122,VG
35.88193046,-106.4512727,VGSE069,122,VG
35.88197747,-106.456325,VGSE043,122,VG
35.88198482,-106.3817047,PMR07,111,PMR
35.88214261,-106.3820952,PMR06,111,PMR
35.88230962,-106.4601529,VGSE033,122,VG
35.88285828,-106.5004754,VGW02999,122,VG
35.88286858,-106.5046963,VGW02888,122,VG
35.88295715,-106.5004995,VGW02777,122,VG
35.88298377,-106.5005332,VGW02555,122,VG
35.8830211,-106.5047545,VGW02666,122,VG
35.88324324,-106.3796771,PMR22,111,PMR
35.88339596,-106.3797241,PMR24,111,PMR
35.88341208,-106.3798905,PMR23,111,PMR
35.88363661,-106.5016755,VGW03111,122,VG
35.88437932,-106.3796636,PMR15,111,PMR
35.88441499,-106.3796974,PMR14,111,PMR
35.88441665,-106.3795534,PMR12,111,PMR
35.88444369,-106.3795539,PMR10,111,PMR
35.88450679,-106.379555,PMR11,111,PMR
35.88453877,-106.3799101,PMR13,111,PMR
35.88457739,-106.3789026,PMR16,111,PMR
35.88459542,-106.3789029,PMR02,111,PMR
35.88462297,-106.3788591,PMR01,111,PMR
35.88467945,-106.3794361,PMR03,111,PMR
35.88476666,-106.3796924,PMR25,111,PMR
35.88476767,-106.3796038,PMR27,111,PMR
35.88502528,-106.3783675,PMR17,111,PMR
35.88515414,-106.3781371,PMR18,111,PMR
35.88576948,-106.3803693,PME05,110,PME
35.88584769,-106.3802064,PME09,110,PME
35.88595408,-106.3809119,PME03,110,PME
35.88610081,-106.3800467,PME11,110,PME
35.88621527,-106.3799353,PME15,110,PME
35.88624423,-106.3800218,PME13,110,PME
35.886619,-106.820847,SBN-1,6,SBN
35.886619,-106.820847,SBN-1,50,
35.88692599,-106.820881,SBN-3,6,SBN
35.88692599,-106.820881,SBN-3,50,
35.88693,-106.820916,SBN-2,6,SBN
35.88693,-106.820916,SBN-2,50,
35.887001,-106.820964,SBN-4,6,SBN
35.887001,-106.820964,SBN-4,50,
35.88700371,-106.4167448,EVG002,122,VG
35.88700371,-106.4167448,EVG500,122,VG
35.887359,-106.819736,SBN-10,6,SBN
35.887359,-106.819736,SBN-10,50,
35.887816,-106.819197,SBN-9,6,SBN
35.887816,-106.819197,SBN-9,50,
35.887884,-106.819356,SBN-8,6,SBN
35.887884,-106.819356,SBN-8,50,
35.88789646,-106.3811316,PME17,110,PME
35.887921,-106.82047,SBN-5,6,SBN
35.887921,-106.82047,SBN-5,50,
35.887946,-106.820649,SBN-7,6,SBN
35.887946,-106.820649,SBN-7,50,
35.887995,-106.820551,SBN-6,6,SBN
35.887995,-106.820551,SBN-6,50,
35.88850377,-106.3761345,PME16,110,PME
35.88852919,-106.4423307,VGCME274,122,VG
35.88904546,-106.3776395,PME10,110,PME
35.88906223,-106.3761774,PME08,110,PME
35.88910767,-106.3777182,PME12,110,PME
35.88919096,-106.375958,PME06,110,PME
35.88927196,-106.3759705,PME04,110,PME
35.88928447,-106.4319524,VGCME517,122,VG
35.88928821,-106.3761259,PME02,110,PME
35.88957125,-106.4305838,VGCME512,122,VG
35.88963514,-106.4305185,VGCME510,122,VG
35.89003834,-106.4397767,VGCME283,122,VG
35.89077112,-106.310463,VIL 1,90,VIL
35.89097269,-106.3101672,VIL 4,90,VIL
35.89107172,-106.3101799,VIL 3,90,VIL
35.89115139,-106.431133,VGCME514,122,VG
35.89165237,-106.3368353,PIPE 17,79,PIPE
35.89173533,-106.3138027,VIL 6,90,VIL
35.89182328,-106.3140036,VIL 8,90,VIL
35.89182353,-106.3139814,VIL 7,90,VIL
35.89188736,-106.313916,VIL 10,90,VIL
35.89189357,-106.3141709,VIL 9,90,VIL
35.89189515,-106.3140269,VIL 11,90,VIL
35.89207351,-106.3092547,VIL 13,90,VIL
35.89211999,-106.3377517,PIPE 1,79,PIPE
35.89214654,-106.3099982,VIL 15,90,VIL
35.89233422,-106.3379436,PIPE 2,79,PIPE
35.89264494,-106.4374197,VGCME262,122,VG
35.8928622,-106.3391048,PIPE 12,79,PIPE
35.89286639,-106.3379193,PIPE 4,79,PIPE
35.89286701,-106.337864,PIPE 3,79,PIPE
35.89302264,-106.3931421,PME18,110,PME
35.89308569,-106.3384659,PIPE 11,79,PIPE
35.89312574,-106.3340569,PIPE 27,79,PIPE
35.89316175,-106.3389215,PIPE 25,79,PIPE
35.89316236,-106.3388661,PIPE 26,79,PIPE
35.8932199,-106.3393656,PIPE 10,79,PIPE
35.89323693,-106.4316358,VGCME518,122,VG
35.89329658,-106.338957,PIPE 24,79,PIPE
35.89331942,-106.3393341,PIPE 23,79,PIPE
35.89335659,-106.339235,PIPE 22,79,PIPE
35.89341154,-106.3383495,PIPE 7,79,PIPE
35.89344771,-106.3383391,PIPE 6,79,PIPE
35.89345166,-106.3379846,PIPE 9,79,PIPE
35.89348779,-106.3347389,PIPE 19,79,PIPE
35.89350019,-106.338484,PIPE 20,79,PIPE
35.8935197,-106.3383514,PIPE 8,79,PIPE
35.89353912,-106.3929185,PME19,110,PME
35.89361971,-106.3382755,PIPE 5,79,PIPE
35.89378072,-106.3391978,PIPE 13,79,PIPE
35.89384382,-106.3391989,PIPE 14,79,PIPE
35.89384839,-106.338789,PIPE 21,79,PIPE
35.89411087,-106.3354584,PIPE 18,79,PIPE
35.89413139,-106.3392813,PIPE 15,79,PIPE
35.89422856,-106.3394602,PIPE 16,79,PIPE
35.89500092,-106.4750776,VGWNW501,122,VG
35.89541092,-106.4761931,VGWNW502,122,VG
35.89580157,-106.4045285,PMW10,112,PMW
35.89609449,-106.4048462,PMW09,112,PMW
35.89641769,-106.4049908,PMW08,112,PMW
35.89679819,-106.4050669,PMW07,112,PMW
35.89700343,-106.4044282,PMW14,112,PMW
35.89715146,-106.4050558,PMW06,112,PMW
35.89716065,-106.4291913,VGCME298,122,VG
35.897265,-106.582644,RBS29,105,RBS1
35.89744804,-106.4050611,PMW05,112,PMW
35.897509,-106.582469,RBS2,105,RBS1
35.897533,-106.582034,RBS27,113,RBS3
35.897538,-106.582185,RBS28,113,RBS3
35.8976107,-106.4044389,PMW11,112,PMW
35.89775372,-106.4049145,PMW04,112,PMW
35.89780321,-106.4267099,VGCME303,122,VG
35.89789874,-106.4806159,VGWNW488,122,VG
35.897927,-106.581674,RBS22,113,RBS3
35.897939,-106.581787,RBS26,113,RBS3
35.897941,-106.581483,RBS23,113,RBS3
35.89800869,-106.4046974,PMW02,112,PMW
35.898078,-106.582499,RBS17,105,RBS1
35.898121,-106.581925,RBS19,113,RBS3
35.898169,-106.4806321,VGWNW498,122,VG
35.89823877,-106.4786279,VGWNW499,122,VG
35.898249,-106.582182,RBS25,113,RBS3
35.898252,-106.582031,RBS18,113,RBS3
35.898337,-106.582868,RBS13,105,RBS1
35.8983509,-106.4805025,VGWNW496,122,VG
35.8991518,-106.3809925,CME06,99,CME
35.89923798,-106.4824026,VGWNW492,122,VG
35.89936036,-106.3814614,CME05,99,CME
35.89938896,-106.4260292,VGCME307,122,VG
35.8994035,-106.4821398,VGWNW487,122,VG
35.89950132,-106.3806547,CME03,99,CME
35.8995562,-106.3816064,CME04,99,CME
35.89956206,-106.4258772,VGCME306,122,VG
35.89974395,-106.3810231,CME02,99,CME
35.89990408,-106.3814102,CME01,99,CME
35.90003416,-106.6346708,UWC-1,17,UWC
35.90003416,-106.6346708,UWC-1,50,
35.90019767,-106.6348643,UWC-2,17,UWC
35.90019767,-106.6348643,UWC-2,50,
35.9004405,-106.6353335,UWC-3,17,UWC
35.9004405,-106.6353335,UWC-3,50,
35.900446,-106.718253,SSP4,114,SSP1
35.900466,-106.718943,SSP42,114,SSP1
35.900493,-106.717982,SSP10,114,SSP1
35.900504,-106.718962,SSP41,114,SSP1
35.90053533,-106.6356148,UWC-11,17,UWC
35.90053533,-106.6356148,UWC-11,50,
35.900553,-106.718265,SSP3,114,SSP1
35.90055841,-106.4820616,VGWNW006,122,VG
35.900562,-106.718729,SSP48,114,SSP1
35.9005735,-106.6352027,UWC-4,17,UWC
35.9005735,-106.6352027,UWC-4,50,
35.90059667,-106.6349563,UWC-5,17,UWC
35.90059667,-106.6349563,UWC-5,50,
35.900637,-106.718715,SSP47,114,SSP1
35.900695,-106.718468,SSP2,114,SSP1
35.900706,-106.718494,SSP1,114,SSP1
35.9008025,-106.6356595,UWC-10,17,UWC
35.9008025,-106.6356595,UWC-10,50,
35.900813,-106.635526,UWC-9,17,UWC
35.900813,-106.635526,UWC-9,50,
35.90082083,-106.635251,UWC-7,17,UWC
35.90082083,-106.635251,UWC-7,50,
35.90082483,-106.6351728,UWC-6,17,UWC
35.90082483,-106.6351728,UWC-6,50,
35.900846,-106.718443,SSP7,114,SSP1
35.900862,-106.718405,SSP6,114,SSP1
35.90086767,-106.6355557,UWC-8,17,UWC
35.90086767,-106.6355557,UWC-8,50,
35.900942,-106.718743,SSP9,114,SSP1
35.9010075,-106.6355668,UWC-12,17,UWC
35.9010075,-106.6355668,UWC-12,50,
35.90136949,-106.5933006,ABH 4 05,134,alamo
35.9013882,-106.5925697,ABH 4 04,134,alamo
35.90198406,-106.5925041,ABH 4 02,134,alamo
35.90224851,-106.5922767,ABH 4 01,134,alamo
35.902478,-106.717746,SSP59,115,SSP2
35.90251,-106.717894,SSP24,115,SSP2
35.902759,-106.718218,SSP23,115,SSP2
35.902762,-106.718353,SSP22,115,SSP2
35.902825,-106.71793,SSP17,115,SSP2
35.902837,-106.718361,SSP20,115,SSP2
35.902855,-106.717717,SSP16,115,SSP2
35.902964,-106.717734,SSP15,115,SSP2
35.902984,-106.717851,SSP51,115,SSP2
35.902987,-106.718064,SSP57,115,SSP2
35.903034,-106.717987,SSP52,115,SSP2
35.903037,-106.71779,SSP55,115,SSP2
35.903042,-106.717899,SSP18,115,SSP2
35.903078,-106.717879,SSP54,115,SSP2
35.903106,-106.717939,SSP53,115,SSP2
35.903243,-106.717498,SSP19,115,SSP2
35.903291,-106.71794,SSP58,115,SSP2
35.90462827,-106.3959939,CMN11,100,CMN
35.90466316,-106.3960942,CMN10,100,CMN
35.90469046,-106.3952969,CMN03,100,CMN
35.90472335,-106.3909093,CMN49,132,cmn2
35.90478214,-106.3951655,CMN04,100,CMN
35.90478227,-106.3959301,CMN09,100,CMN
35.90483622,-106.3951664,CMN05,100,CMN
35.90487781,-106.396242,CMN12,100,CMN
35.90495649,-106.3956783,CMN07,100,CMN
35.90499295,-106.3902049,CMN53,132,cmn2
35.90514929,-106.397002,CMN20,100,CMN
35.90516087,-106.3904959,CMN50,132,cmn2
35.90518336,-106.3971007,CMN18,100,CMN
35.90519147,-106.3971784,CMN19,100,CMN
35.90521636,-106.390375,CMN51,132,cmn2
35.90521646,-106.3958047,CMN13,100,CMN
35.90531585,-106.3970342,CMN42,132,cmn2
35.90535681,-106.395364,CMN47,132,cmn2
35.90540626,-106.3957637,CMN43,132,cmn2
35.90540897,-106.3958633,CMN14,100,CMN
35.90545734,-106.3752165,CAS28,97,CAS
35.90546264,-106.3747543,CAS29,97,CAS
35.90557241,-106.390769,CMN52,132,cmn2
35.90564779,-106.3750079,CAS30,97,CAS
35.90565438,-106.3961338,CMN16,100,CMN
35.90576342,-106.3744898,CAS22,97,CAS
35.90586423,-106.3920374,CMN58,132,cmn2
35.9059393,-106.3741846,CAS21,97,CAS
35.9060646,-106.5500464,VJW093,121,VJ
35.90611784,-106.375016,CAS15,97,CAS
35.90615447,-106.3745544,CAS12,97,CAS
35.90618641,-106.3976723,CMN31,100,CMN
35.9062359,-106.3756538,CAS31,97,CAS
35.90625144,-106.3975073,CMN29,100,CMN
35.90625554,-106.3739397,CAS20,97,CAS
35.90632175,-106.3750003,CAS10,97,CAS
35.90632704,-106.3745381,CAS08,97,CAS
35.90633488,-106.3973093,CMN28,100,CMN
35.90642331,-106.3975031,CMN45,132,cmn2
35.90642695,-106.3971447,CMN25,100,CMN
35.90650844,-106.3737514,CAS25,97,CAS
35.90657598,-106.3961394,CMN22,100,CMN
35.90659588,-106.3973471,CMN24,100,CMN
35.90672537,-106.3739671,CAS27,97,CAS
35.90672891,-106.3750266,CAS14,97,CAS
35.90674456,-106.3736592,CAS26,97,CAS
35.90700377,-106.4262877,VGCME535,122,VG
35.90709083,-106.374898,CAS23,97,CAS
35.90727621,-106.3751324,CAS06,97,CAS
35.90730466,-106.5835132,ABH 3 01,134,alamo
35.90739029,-106.3747491,CAS18,97,CAS
35.90753528,-106.3744049,CAS19,97,CAS
35.90756133,-106.3748676,CAS17,97,CAS
35.90757104,-106.3753879,CAS04,97,CAS
35.90757765,-106.3761778,CAS01,97,CAS
35.90758295,-106.3757156,CAS02,97,CAS
35.90765202,-106.3765259,CAS03,97,CAS
35.90773037,-106.3751595,CAS16,97,CAS
35.90774472,-106.3752753,CAS09,97,CAS
35.90775111,-106.3747168,CAS24,97,CAS
35.90780469,-106.5838778,ABH 3 02,134,alamo
35.90780725,-106.5877783,ALA22,134,alamo
35.90781047,-106.3750068,CAS13,97,CAS
35.90782777,-106.5875904,ALA24,134,alamo
35.90783453,-106.3756429,CAS07,97,CAS
35.90792343,-106.5782842,ABH 2 09,134,alamo
35.9079462,-106.3754715,CAS11,97,CAS
35.90800026,-106.3762237,CAS05,97,CAS
35.90807912,-106.5780989,ABH 2 01,134,alamo
35.90809727,-106.5876623,ALA20,134,alamo
35.90835254,-106.4243062,VGCME326,122,VG
35.90840323,-106.5448617,VJW092,121,VJ
35.90840385,-106.5876573,ALA18,134,alamo
35.90853846,-106.5877043,ALA15,134,alamo
35.9087837,-106.5875652,ALA08,134,alamo
35.90878414,-106.5875319,ALA10,134,alamo
35.90888035,-106.5877555,ALA12,134,alamo
35.90921135,-106.5845374,ALA04,134,alamo
35.90923839,-106.584538,ALA06,134,alamo
35.90931385,-106.5842846,ALA02,134,alamo
35.91045451,-106.5395714,VJW083,121,VJ
35.91052655,-106.5374673,VJW075,121,VJ
35.91069113,-106.5379913,VJW081,121,VJ
35.9108453,-106.535102,VJW018,121,VJ
35.91111837,-106.5704465,ABH 1 02,134,alamo
35.91125602,-106.5702608,ABH 1 01,134,alamo
35.91130601,-106.569885,ABH 1 03,134,alamo
35.91141878,-106.5346698,VJW022,121,VJ
35.91154012,-106.5843179,ALA30,134,alamo
35.91155862,-106.5364234,VJW079,121,VJ
35.91168851,-106.5846866,ALA26,134,alamo
35.91180626,-106.5846446,ALA28,134,alamo
35.91184075,-106.5840801,ALA32,134,alamo
35.91214342,-106.5898265,ALA13,134,alamo
35.91216238,-106.5849841,ALA34,134,alamo
35.91219098,-106.589639,ALA11,134,alamo
35.91234396,-106.5903402,ALA14,134,alamo
35.91245213,-106.5889794,ALA16,134,alamo
35.91248716,-106.5890576,ALA09,134,alamo
35.91269034,-106.589372,ALA07,134,alamo
35.91323151,-106.5749875,ABL04,134,alamo
35.91334335,-106.5890748,ALA05,134,alamo
35.91349196,-106.5887453,ALA03,134,alamo
35.91353585,-106.5888348,ALA01,134,alamo
35.91365644,-106.3878851,CAN01,68,CAN
35.91365862,-106.3876967,CAN02,68,CAN
35.91383731,-106.387057,CAN08,68,CAN
35.91384287,-106.3873564,CAN07,68,CAN
35.91387841,-106.3874013,CAN06,68,CAN
35.91388674,-106.3851185,CAN41,68,CAN
35.9139814,-106.3870706,CAN05,68,CAN
35.9140852,-106.3874493,CAN14,68,CAN
35.91411557,-106.5783739,ABL01,134,alamo
35.91414753,-106.3875168,CAN22,68,CAN
35.91416819,-106.3865087,CAN11,68,CAN
35.91417495,-106.3874841,CAN15,68,CAN
35.91418294,-106.3875729,CAN16,68,CAN
35.91419523,-106.3865092,CAN10,68,CAN
35.91419792,-106.3862765,CAN12,68,CAN
35.91421139,-106.3874515,CAN19,68,CAN
35.91421178,-106.3874182,CAN18,68,CAN
35.91422021,-106.5793291,ABL02,134,alamo
35.91425044,-106.387973,CAN25,68,CAN
35.91425492,-106.3875852,CAN17,68,CAN
35.91427722,-106.3879956,CAN23,68,CAN
35.9142835,-106.3874527,CAN20,68,CAN
35.91430063,-106.3875306,CAN21,68,CAN
35.91436031,-106.3886066,CAN27,68,CAN
35.91438735,-106.3886071,CAN26,68,CAN
35.91444968,-106.3886747,CAN28,68,CAN
35.91452378,-106.5180623,VJW017,121,VJ
35.91455963,-106.3885215,CAN29,68,CAN
35.91458962,-106.3882671,CAN30,68,CAN
35.91459902,-106.388234,CAN31,68,CAN
35.91469714,-106.3883244,CAN32,68,CAN
35.91476451,-106.5168479,VJW015,121,VJ
35.91479029,-106.5054891,VJW003,121,VJ
35.91484147,-106.5178911,VJW024,121,VJ
35.91485602,-106.5052798,VJW001,121,VJ
35.91488008,-106.3857564,CAN43,68,CAN
35.91527193,-106.3861733,CAN44,68,CAN
35.9153534,-106.5836404,ABU20,65,ABU
35.91543047,-106.3864975,CAN46,68,CAN
35.91551485,-106.385435,CAN40,68,CAN
35.91564662,-106.5832805,ABU03,65,ABU
35.91575555,-106.5825402,ABU05,65,ABU
35.91575699,-106.5309857,VJO008,121,VJ
35.91575726,-106.5830943,ABU04,65,ABU
35.91653393,-106.5386142,VJO002,121,VJ
35.91660703,-106.5385381,VJO001,121,VJ
35.91718739,-106.5368648,VJO003,121,VJ
35.91732145,-106.5875252,NAB03,134,alamo
35.91735728,-106.5362696,VJO004,121,VJ
35.91749282,-106.5042105,VJW006,121,VJ
35.91752098,-106.503402,VJW004,121,VJ
35.91774426,-106.5100336,VJW016,121,VJ
35.91784595,-106.5091157,VJW012,121,VJ
35.91784595,-106.5091157,VJW014,121,VJ
35.91797153,-106.5874496,NAB05,134,alamo
35.91800974,-106.5232713,VJE022,121,VJ
35.91807456,-106.4798948,VGCM452,122,VG
35.91815213,-106.4801844,VGCM800,122,VG
35.91816802,-106.5071601,VJW008,121,VJ
35.91820894,-106.4799638,VGCM801,122,VG
35.91837367,-106.5357462,VJO005,121,VJ
35.91865344,-106.5079895,VJW010,121,VJ
35.91875394,-106.5869111,NAB07,134,alamo
35.91878171,-106.5868562,NAB13,134,alamo
35.9188748,-106.5825358,ABU13,65,ABU
35.91889283,-106.5825362,ABU14,65,ABU
35.91889698,-106.5870026,NAB15,134,alamo
35.91897105,-106.4824938,VGCM457,122,VG
35.91912683,-106.5866636,NAB09,134,alamo
35.91935532,-106.4703097,VGCM470,122,VG
35.91945407,-106.5864596,NAB11,134,alamo
35.91956833,-106.6772913,BRC-8,4,BRC
35.91963867,-106.8263663,TCN-7,23,TCN
35.91964866,-106.8267798,TCN-5,23,TCN
35.91965684,-106.8268363,TCN-6,23,TCN
35.919665,-106.8267732,TCN-4,23,TCN
35.91978633,-106.6762347,BRC-7,4,BRC
35.919789,-106.6766677,BRC-6,4,BRC
35.91997767,-106.6760572,BRC-5,4,BRC
35.9200255,-106.8276082,TCN-1,23,TCN
35.92003533,-106.6689055,BRC-3,4,BRC
35.92009133,-106.6694083,BRC-2,4,BRC
